"Name","Region","Electorate_05","CON_05","LAB_05","LIB_05","NAT_05","MIN_05","OTH_05","Abstained_05","Winner_05","CON_share_05","LAB_share_05","LIB_share_05","NAT_share_05","MIN_share_05","OTH_share_05","CON_share_all_05","LAB_share_all_05","LIB_share_all_05","NAT_share_all_05","MIN_share_all_05","OTH_share_all_05","Abstained_share_all_05","Electorate_10","CON_10","LAB_10","LIB_10","NAT_10","MIN_10","OTH_10","Abstained_10","Winner_10","CON_share_10","LAB_share_10","LIB_share_10","NAT_share_10","MIN_share_10","OTH_share_10","CON_share_all_10","LAB_share_all_10","LIB_share_all_10","NAT_share_all_10","MIN_share_all_10","OTH_share_all_10","Abstained_share_all_10"
"Belfast East",3,53176,9275,844,15152,1029,3746,785,22345,"LIB",30.0833576594986,2.73750445979696,49.1453407284876,3.33754986863871,12.1501086568713,2.54613862670689,17.4420791334437,1.58718218745299,28.4940574695351,1.93508349631413,7.04453136753423,1.47622987814051,42.0208364675794,59007,7305,365,11306,817,12839,1856,24519,"MIN",21.1812804453723,1.05833913245187,32.782417072605,2.36893992113199,37.2274414289028,5.38158199953607,12.3798871320352,0.618570678055146,19.1604385920315,1.38458149033166,21.7584354398631,3.14538953005576,41.5526971376277
"Belfast North",3,52853,2154,4950,13935,8747,438,316,22313,"LIB",7.05304518664047,16.2082514734774,45.6286836935167,28.6411263916176,1.43418467583497,1.0347085789129,4.07545456265491,9.36559892532117,26.3655800049193,16.5496755151079,0.828713601876904,0.597884699071008,42.2170926910488,65504,2837,4544,14812,12588,1809,403,28511,"LIB",7.66901846295245,12.2834049685076,40.0400075689995,34.0280593625821,4.89011434595734,1.089395291001,4.33103321934538,6.93698094772838,22.6123595505618,19.2171470444553,2.7616634098681,0.615229604298974,43.5255862237421
"Belfast South",3,52668,7263,10339,9104,2882,2012,428,20640,"LAB",22.6770325964781,32.2811290121144,28.4251280129886,8.99837642063195,6.28200324715874,1.3363307106282,13.7901572112098,19.6305156831473,17.2856383382699,5.47201336675021,3.8201564517354,0.812637654742918,39.1888812941445,59524,5910,14026,8100,0,5114,1036,25338,"LAB",17.2877786228281,41.0284911952261,23.6939097876324,0,14.9593400807348,3.03048031357866,9.92876822794167,23.5636045964653,13.6079564545393,0,8.59149250722398,1.74047443048182,42.5677037833479
"Belfast West",3,53831,779,5033,3652,24348,432,301,19286,"NAT",2.25502967144305,14.5694022289767,10.5717180489217,70.481980026053,1.25054277029961,0.871327254305978,1.44712154706396,9.34963125336702,6.78419498058739,45.2304434247924,0.802511563968717,0.559157362857833,35.8269398673627,59522,1000,5261,2436,22840,596,0,27389,"NAT",3.11206547785765,16.3725764790091,7.58099150406125,71.0795755142688,1.85479102480316,0,1.68005107355264,8.83874869796042,4.09260441517422,38.3723665199422,1.00131043983737,0,46.0149188535331
"Bermondsey and Old Southwark",17,73944,4689,11645,17336,0,0,2742,37532,"LIB",12.8776227617269,31.9812149840712,47.610677798528,0,0,7.53048445567395,6.3412852969815,15.7484041977713,23.4447690143893,0,0,3.70821161960402,50.7573298712539,77623,7638,13060,21590,0,0,2363,32972,"LIB",17.1059998656245,29.2490649705494,48.3527804528454,0,0,5.29215471098072,9.83986704971465,16.8249101426124,27.8139211316234,0,0,3.04420081676823,42.4771008592814
"Berwick-upon-Tweed",4,57438,10551,6754,19094,0,0,36,21003,"LIB",28.9584191025113,18.5371209002333,52.405653904213,0,0,0.0988060930424043,18.3693721926251,11.7587659737456,33.2428009331801,0,0,0.0626762770291445,36.56638462342,57403,14116,5061,16806,0,1243,1213,18964,"LIB",36.7231197481724,13.1663154608601,43.7212206352923,0,3.23369494523791,3.15564921043732,24.5910492482971,8.81661237217567,29.277215476543,0,2.16539205268017,2.11312997578524,33.0366008745188
"Berwickshire, Roxburgh and Selkirk",1,71702,13092,7206,18993,3885,0,2212,26314,"LIB",28.844628536177,15.876443112717,41.8458623424694,8.55953115360888,0,4.87353485502776,18.2589049119969,10.0499288722769,26.4888008702686,5.418258904912,0,3.08499065576971,36.6991157847759,73826,16555,5003,22230,4497,0,729,24812,"LIB",33.7760639817195,10.2072877137144,45.3543885420492,9.17492961194761,0,1.48733015056923,22.4243491452876,6.77674532007694,30.1113428873297,6.09134993091865,0,0.987456993471135,33.608755722916
"Bethnal Green and Bow",16,73280,4459,13060,4685,0,14903,1939,34234,"MIN",11.4198637504482,33.4477283204426,11.9986682374635,0,38.1678020795984,4.96593761204733,6.08487991266376,17.8220524017467,6.39328602620087,0,20.3370633187773,2.64601528384279,46.7167030567686,81243,7071,21784,10210,0,8532,3131,30515,"LAB",13.9390474688535,42.9427535089103,20.1269515849235,0,16.819113704463,6.17213373284971,8.70351907241239,26.8133869994953,12.5672365619192,0,10.501827849784,3.85387048730352,37.5601590290856
"Beverley and Holderness",8,77419,20226,17845,9766,0,0,2359,27223,"CON",40.294047334449,35.5506414853773,19.4557335245836,0,0,4.69957765559009,26.125369741278,23.0498973120293,12.614474483008,0,0,3.04705563233831,35.1632028313463,79611,25063,11224,12076,0,2080,2756,26412,"CON",47.1117878155604,21.0981409424989,22.6996748059174,0,3.90984792947236,5.18054850655087,31.4818304003216,14.0985542198942,15.1687580861941,0,2.61270427453493,3.46183316375878,33.1763198552964
"Bexhill and Battle",20,74934,27481,8670,11361,0,0,2872,24550,"CON",54.5431089234678,17.2078437599238,22.5488250238171,0,0,5.70022229279136,36.6736061067072,11.5701817599488,15.1613419809432,0,0,3.83270611471428,32.7621640376865,79208,28147,6524,15267,0,2699,1950,24621,"CON",51.5635590891604,11.9515635590892,27.9681975561947,0,4.94440068148094,3.57227911407478,35.535551964448,8.23654176345824,19.2745682254318,0,3.40748409251591,2.46187253812746,31.0839814160186
"Bexleyheath and Crayford",17,64990,19488,14531,5567,0,0,2488,22916,"CON",46.3183914056187,34.5367685506489,13.2314493511432,0,0,5.91339069258925,29.9861517156486,22.3588244345284,8.56593322049546,0,0,3.82828127404216,35.2608093552854,64985,21794,11450,5502,0,0,4436,21803,"CON",50.4701032837757,26.5156778287249,12.7414200361262,0,0,10.2727988513733,33.5369700700162,17.619450642456,8.46656920827883,0,0,6.82619065938293,33.5508194198661
"Birkenhead",5,63416,5364,20498,6075,0,0,138,31341,"LAB",16.7233047544817,63.9064692127825,18.9399844115355,0,0,0.430241621200312,8.45843320297717,32.3230730415037,9.57960136243219,0,0,0.217610697615744,49.4212816954712,62773,6687,22082,6554,0,0,0,27450,"LAB",18.9310081250177,62.5145089601676,18.5544829148147,0,0,0,10.6526691411913,35.1775444856865,10.4407946091472,0,0,0,43.728991763975
"Birmingham Edgbaston",9,67334,15071,16663,5052,0,0,1868,28680,"LAB",38.9894965592177,43.1080871319915,13.0697987271692,0,0,4.83261758162157,22.3824516588945,24.7467846853001,7.50289601093059,0,0,2.77422995811923,42.5936376867556,68573,15620,16894,6387,0,0,2670,27002,"LAB",37.5742705251257,40.638906930312,15.3640759183084,0,0,6.42274662625388,22.77864465606,24.6365187464454,9.31416155046447,0,0,3.89366077027401,39.3770142767562
"Birmingham Erdington",9,65815,7337,17035,5108,0,0,2769,33566,"LAB",22.7510930571491,52.823343359484,15.8392508294831,0,0,8.58631275388384,11.1479146091317,25.883157334954,7.76114867431437,0,0,4.20724758793588,51.0005317936641,66405,11592,14869,5742,0,0,3343,30859,"LAB",32.6112642772745,41.830304394306,16.1537163112587,0,0,9.40471501716086,17.4565168285521,22.3913861907989,8.64693923650328,0,0,5.03425946841352,46.4708982757322
"Birmingham Hall Green",9,74132,6740,16659,11470,0,4457,2243,32563,"LAB",16.2140056291948,40.075537058866,27.5926772354399,0,10.7219322090981,5.39584786740119,9.09189014190903,22.4720768359143,15.4724005827443,0,6.0122484217342,3.02568391517833,43.9257001025198,76580,7320,16039,11988,0,12240,1140,27853,"LAB",15.0224721407023,32.916042440536,24.6023765058387,0,25.119543579535,2.33956533338806,9.55863149647428,20.9441107338731,15.654217811439,0,15.9832854531209,1.48863933141812,36.3711151736746
"Birmingham Hodge Hill",9,73712,4053,18690,9369,0,2646,3465,35489,"LAB",10.603563299584,48.8972608115533,24.5114198257594,0,6.9225335530963,9.06522251000706,5.49842630779249,25.3554373779032,12.7102778380725,0,3.58964619057955,4.70072715433037,48.1454851313219,75040,4936,22077,11775,0,0,3684,32568,"LAB",11.6217743454511,51.980128084385,27.7241476737615,0,0,8.67394989640234,6.57782515991471,29.4203091684435,15.691631130064,0,0,4.90938166311301,43.4008528784648
"Birmingham Ladywood",9,64814,2822,16010,9572,0,1191,1791,33428,"LAB",8.9912699929905,51.0100044605875,30.4976741222201,0,3.79468552857962,5.70636589562225,4.3539975931126,24.7014533896998,14.7684142314932,0,1.83756595797204,2.76329188138365,51.5752769463388,73646,4277,19950,9845,0,0,1761,37813,"LAB",11.9359249853487,55.6749365110373,27.4746741830157,0,0,4.91446432059833,5.80751160959183,27.0890476061157,13.3680036933438,0,0,2.39116856312631,51.3442685278223
"Birmingham Northfield",9,70965,12015,20198,5265,0,0,3225,30262,"LAB",29.5187086946908,49.6228779205464,12.9351644841904,0,0,7.92324890057244,16.9308814204185,28.4619178468259,7.41915028535193,0,0,4.54449376453181,42.6435566828718,71338,14059,16841,6550,0,0,4364,29524,"LAB",33.6227100970967,40.2759841201512,15.6646099392548,0,0,10.4366958434974,19.7075892231349,23.6073340996383,9.18164232246489,0,0,6.11735680843309,41.3860775463287
"Birmingham Perry Barr",9,71376,6670,18304,10052,0,0,3802,32548,"LAB",17.1783249201607,47.1412382816524,25.8885340475945,0,0,9.79190275059236,9.34487783008294,25.6444743331092,14.0831652095943,0,0,5.32672046626317,45.6007621609505,71304,8960,21142,9234,0,0,2709,29259,"LAB",21.3105006540611,50.2842192888572,21.9621833749554,0,0,6.44309668212629,12.5659149556827,29.6505104902951,12.9501851228543,0,0,3.79922584988219,41.0341635812858
"Birmingham Selly Oak",9,72511,12937,20925,7835,0,0,1725,29089,"LAB",29.7936529869651,48.1898576758325,18.0438487402699,0,0,3.97264059693243,17.8414309553033,28.8576905572948,10.8052571334004,0,0,2.37894940078057,40.1166719532209,74805,14468,17950,10371,0,0,3774,28242,"LAB",31.071881107317,38.54992161158,22.273049416919,0,0,8.10514786418401,19.3409531448433,23.9957222110821,13.8640465209545,0,0,5.04511730499298,37.7541608181271
"Birmingham Yardley",9,71381,3919,13926,17491,0,2204,2491,31350,"LIB",9.78991281756639,34.7880392695661,43.693637430991,0,5.50573305688092,6.22267742499563,5.49025651083622,19.5093932559084,24.5037194771718,0,3.08765637914851,3.48972415628809,43.919250220647,72321,7836,13160,16162,0,0,3692,31471,"LIB",19.1823745410037,32.2154222766218,39.5642594859241,0,0,9.03794369645043,10.8350271705314,18.1966510418827,22.3475892202818,0,0,5.10501790627895,43.5157146610252
"Bishop Auckland",4,67557,8739,19076,9024,0,0,1309,29409,"LAB",22.9081472161057,50.0052427388068,23.6552374960679,0,0,3.43137254901961,12.9357431502287,28.2368962505736,13.3576091300679,0,0,1.93762304424412,43.5321284248857,68370,10805,16023,9189,0,0,5119,27234,"LAB",26.2665305328666,38.9512835472579,22.3380980163361,0,0,12.4440879035395,15.8037150797133,23.435717419921,13.4401053093462,0,0,7.48720198917654,39.8332602018429
"Blackburn",5,72441,9292,17423,8578,0,0,5912,31236,"LAB",22.5506613275088,42.2837034340493,20.8178619099624,0,0,14.3477733284796,12.8269902403335,24.0512969174915,11.8413605554865,0,0,8.16112422523157,43.1192280614569,72331,11895,21751,6918,0,0,4935,26832,"LAB",26.1434317237741,47.8054462735445,15.2047297742808,0,0,10.8463922284006,16.4452309521505,30.0714769600863,9.56436382740457,0,0,6.8228007355076,37.096127524851
"Blackley and Broughton",6,65596,3400,18503,6188,0,0,1413,36092,"LAB",11.5238611713666,62.7135303687636,20.9734273318872,0,0,4.78918112798265,5.18324288066345,28.2075126532106,9.43350204280749,0,0,2.15409476187572,55.0216476614428,69489,6260,18563,4861,0,0,4520,35285,"LAB",18.3019529879546,54.2714302420769,14.2117880949597,0,0,13.2148286750088,9.0086200693635,26.7135805667084,6.99535178229648,0,0,6.5046266315532,50.7778209500784
"Blackpool North and Cleveleys",5,65629,13762,16642,5227,0,0,1717,28281,"LAB",36.8480239905751,44.5592802827461,13.9953946663811,0,0,4.59730106029774,20.9693885325085,25.3576924835058,7.96446692773012,0,0,2.61622148745219,43.0922305688034,65888,16964,14814,5400,0,0,3413,25297,"CON",41.7925155822719,36.4957749254761,13.3034416496268,0,0,8.40826784262521,25.7467217095677,22.4836085478388,8.19572608062166,0,0,5.18000242836328,38.3939412336085
"Blackpool South",5,63311,10186,16224,5180,0,0,1433,30288,"LAB",30.8451685189111,49.1293946643249,15.686037004512,0,0,4.33939981225207,16.0888313247303,25.6258785992955,8.18183254094865,0,0,2.26342973574892,47.8400277992766,63025,12597,14449,5082,0,0,3064,27833,"LAB",35.7950670606956,41.0576267333485,14.4407819959082,0,0,8.70652421004774,19.9873066243554,22.925823086077,8.06346687822293,0,0,4.86156287187624,44.1618405394685
"Blaenau Gwent",12,53300,817,11385,1510,840,20506,192,18050,"MIN",2.3177304964539,32.2978723404255,4.28368794326241,2.38297872340426,58.1730496453901,0.54468085106383,1.5328330206379,21.3602251407129,2.83302063789869,1.57598499061914,38.4727954971857,0.360225140712946,33.8649155722326,52438,2265,16974,3285,1333,6458,2080,20043,"LAB",6.99181972526624,52.3969748417966,10.1404537737305,4.11483253588517,19.9351751813551,6.42074394196635,4.31938670429841,32.3696555932721,6.26454098173081,2.54204965864449,12.3154963957435,3.9665891147641,38.2222815515466
"Blaydon",4,66727,3289,21180,15569,0,0,1172,25517,"LAB",7.98107255520505,51.3952924047561,37.7796651298229,0,0,2.84396991021597,4.92903921950635,31.7412741468971,23.332384192306,0,0,1.75641044854407,38.2408919927466,67808,7159,22297,13180,0,0,2277,22895,"LAB",15.9397056531516,49.6448689688954,29.3456237614944,0,0,5.06980161645849,10.557751297782,32.8825507314771,19.4372345445965,0,0,3.3580108541765,33.7644525719679
"Blyth Valley",4,63640,4983,19658,11132,0,0,0,27867,"LAB",13.9294999021608,54.9520588153076,31.1184412825315,0,0,0,7.82998114393463,30.8893777498429,17.4921433060968,0,0,0,43.7884978001257,64263,6412,17156,10488,0,0,4510,25697,"LAB",16.6260436654048,44.4847793393144,27.1949385469066,0,0,11.6942384483742,9.97774769307378,26.6965438899522,16.3204332197376,0,0,7.0180352613479,39.9872399358885
"Bognor Regis and Littlehampton",20,69008,19633,10662,9505,0,0,3286,25922,"CON",45.567005523836,24.7458571229634,22.0605301025855,0,0,7.62660725061505,28.4503246000464,15.4503825643404,13.7737653605379,0,0,4.76176675168096,37.5637607233944,70812,24087,6580,11024,0,0,5161,23960,"CON",51.4108255784171,14.044224366089,23.5294117647059,0,0,11.015538290788,34.0154211150652,9.29221035982602,15.5679828277693,0,0,7.28831271535898,33.8360729819805
"Bolsover",10,70249,6934,26501,6906,0,0,0,29908,"LAB",17.1884683076771,65.6924716789371,17.1190600133859,0,0,0,9.87060314025822,37.7243804182266,9.8307449216359,0,0,0,42.5742715198793,72766,10812,21994,6821,0,0,4361,28778,"LAB",24.579430753842,50,15.5065017732109,0,0,9.91406747294717,14.8585878019954,30.2256548387983,9.37388340708573,0,0,5.99318362971718,39.5486903224033
"Bolton North East",6,69284,13034,17506,6079,0,0,1225,31440,"LAB",34.44139097347,46.2583236444351,16.0633125462425,0,0,3.23697283585245,18.8124242249293,25.2670169158825,8.77403152242942,0,0,1.76808498354598,45.3784423532129,67281,15786,19870,5624,0,0,1997,24004,"LAB",36.47665041477,45.9135337477182,12.9953555006123,0,0,4.61446033689951,23.4627903865876,29.5328547435383,8.35897207235326,0,0,2.96814851146683,35.677234286054
"Bolton South East",6,67717,7932,19186,6356,0,0,1210,33033,"LAB",22.8693345634875,55.3165724829893,18.3254526582862,0,0,3.488640295237,11.7134545239748,28.3326195785401,9.38612165335145,0,0,1.78684820650649,48.7809560376272,69928,10148,18782,6289,0,0,4385,30324,"LAB",25.6236743763256,47.4245025754974,15.8797091202909,0,0,11.0721139278861,14.5120695572589,26.8590550280288,8.99353620867178,0,0,6.27073561377417,43.3646035922663
"Bolton West",6,68923,13935,18495,9074,0,0,966,26453,"LAB",32.8113962797269,43.5483870967742,21.3656698846244,0,0,2.2745467388745,20.2182145292573,26.8342933418452,13.1654164792595,0,0,1.40156406424561,38.3805115853924,71250,18235,18327,8177,0,0,2837,23674,"LAB",38.3281486463763,38.5215234572053,17.1872372624853,0,0,5.96309063393308,25.5929824561404,25.7221052631579,11.4764912280702,0,0,3.98175438596491,33.2266666666667
"Bootle",5,72022,3011,26232,6546,0,0,2057,34176,"LAB",7.95592665010833,69.3124768799873,17.2964117740316,0,0,5.43518469587275,4.18066701841104,36.4222043264558,9.08888950598428,0,0,2.85607175585238,47.4521673932965,71426,3678,27426,6245,0,2514,1414,30149,"LAB",8.91053128861109,66.4437822516171,15.1294909998304,0,6.0905589068973,3.42563655304407,5.1493853778736,38.3977823201635,8.74331475933134,0,3.51972671016157,1.97967126816565,42.2101195643043
"Boston and Skegness",8,73323,20087,13576,4001,0,4024,1487,30148,"CON",46.524609148813,31.4441227562247,9.26693688477128,0,9.32020845396642,3.44412275622467,27.3952238724548,18.5153362519264,5.45667798644354,0,5.48804604285149,2.02801303820084,41.116702808123,70529,21325,8899,6371,0,4081,2449,27404,"CON",49.4492753623188,20.6353623188406,14.7733333333333,0,9.4631884057971,5.67884057971014,30.2357895333834,12.6175048561585,9.03316366317401,0,5.78627231351643,3.47233053070368,38.854939103064
"Bosworth",10,75218,21184,16216,10586,0,0,1912,25320,"CON",42.4546073990942,32.4982965249108,21.2152791695058,0,0,3.83181690648924,28.1634715094791,21.5586694674147,14.0737589406791,0,0,2.54194474726794,33.6621553351591,77296,23132,8674,18100,0,0,4368,23022,"CON",42.6207760622029,15.9818697718981,33.3493016914176,0,0,8.04805247448133,29.9265162492238,11.2217967294556,23.4164769198924,0,0,5.65100393293314,29.7842061684951
"Bournemouth East",18,70886,18591,7649,12820,0,0,2295,29531,"CON",44.9546608632572,18.4959497037843,30.9998790956354,0,0,5.54951033732318,26.2266173856615,10.7905651327484,18.0853765200463,0,0,3.23759275456367,41.6598482069802,71125,21320,5836,13592,0,0,3276,27101,"CON",48.4281301108486,13.2564055969471,30.8740686898056,0,0,7.44139560239869,29.97539543058,8.20527240773287,19.1100175746924,0,0,4.60597539543058,38.1033391915641
"Bournemouth West",18,68074,14515,8731,12664,0,0,2146,30018,"CON",38.1411603952071,22.9425057809544,33.2772755938617,0,0,5.63905822997688,21.3223844639657,12.8257484502159,18.6032846608103,0,0,3.15245174369069,44.0961306813174,71753,18808,6171,13225,0,0,3455,30094,"CON",45.147507141314,14.8131256151132,31.7458412347872,0,0,8.29352600878562,26.2121444399537,8.60033726812816,18.4312851030619,0,0,4.81512968098895,41.9411035078673
"Bracknell",19,72760,22702,13284,8502,0,0,1667,26605,"CON",49.1864370057415,28.7812804679883,18.4205394865128,0,0,3.61174303975734,31.2012094557449,18.2572842221001,11.6849917537108,0,0,2.29109400769654,36.5654205607477,76885,27327,8755,11623,0,0,4431,24749,"CON",52.4148381156974,16.7926193033604,22.2936166947982,0,0,8.49892588614393,35.5426936333485,11.3871366326332,15.1173831046368,0,0,5.7631527606165,32.189633868765
"Bradford East",7,68264,5933,16032,11405,0,0,3099,31795,"LAB",16.2686116976062,43.9606240916943,31.2731360881845,0,0,8.49762812251501,8.69125747099496,23.4852923942342,16.7071955935779,0,0,4.53972811437947,46.5765264268135,65116,10860,13272,13637,0,0,2688,24659,"LIB",26.8433151247003,32.8052005833354,33.7073930345799,0,0,6.64409125738438,16.6779286196941,20.3820873518029,20.9426254683949,0,0,4.12801769150439,37.8693408686037
"Bradford South",7,66257,8619,17593,5187,0,0,4475,30383,"LAB",24.025756815521,49.0410882533311,14.4589396220104,0,0,12.4742153091375,13.0084368444089,26.5526661333897,7.82860678871666,0,0,6.75400335058937,45.8562868828954,63580,11060,15682,6948,0,0,4305,25585,"LAB",29.1090933017502,41.2738518226082,18.2866166600869,0,0,11.3304382155547,17.3954073608053,24.6649889902485,10.9279647687952,0,0,6.77099716892104,40.2406417112299
"Bradford West",7,65672,11808,13790,6409,0,0,3957,29708,"LAB",32.8328328328328,38.3438994550106,17.8205983761539,0,0,11.0026693360027,17.9802655621878,20.998294554757,9.75910585942258,0,0,6.02539895236935,45.2369350712632,62519,12638,18401,4732,0,1370,3435,21943,"LAB",31.1464905362776,45.3494676656151,11.6620662460568,0,3.37638012618297,8.46559542586751,20.2146547449575,29.432652473648,7.56889905468738,0,2.19133383451431,5.49432972376398,35.0981301684288
"Braintree",14,69091,22042,16090,4937,0,0,3049,22973,"CON",47.7947872847912,34.888763606401,10.7051476646862,0,0,6.6113014441216,31.9028527594043,23.2881272524641,7.14564849256777,0,0,4.41302050918354,33.2503509863803,71162,25901,9780,9247,0,0,4275,21959,"CON",52.6410991199724,19.8768367782452,18.7935694977948,0,0,8.68849460398756,36.3972344790759,13.7432899581237,12.9942947078497,0,0,6.00741969028414,30.8577611646665
"Brecon and Radnorshire",12,55171,13275,5756,17181,1406,0,721,16832,"LIB",34.6253162575967,15.0134327968909,44.8133754140692,3.66728396671796,0,1.88059156472521,24.0615540773232,10.4330173460695,31.1413604973627,2.54844030378278,0,1.30684598792844,30.5087817875333,53589,14182,4096,17929,989,876,773,14744,"LIB",36.5092032436607,10.5444716179689,46.1552323336337,2.54601621830351,2.25511648860857,1.98996009782469,26.4643863479445,7.6433596447032,33.4564929369833,1.84552800014928,1.63466383026367,1.44246020638564,27.5131090335703
"Brent Central",16,71938,5420,20347,11580,0,0,1708,32883,"LAB",13.8778645499936,52.0983228779926,29.6504928946358,0,0,4.37331967737806,7.53426561761517,28.2840779560177,16.0971948066391,0,0,2.37426672968389,45.7101948900442,74076,5067,18681,20026,0,0,1549,28753,"LIB",11.1797542086799,41.2174833969508,44.1850715972023,0,0,3.417690797167,6.84027215292402,25.2186943139478,27.0343971056753,0,0,2.09109563151358,38.8155407959393
"Brent North",16,76103,12815,21638,8404,0,0,946,32300,"LAB",29.2559870328516,49.3984430290163,19.1859005090976,0,0,2.15966942903454,16.8390208007569,28.4325190859756,11.0429286624706,0,0,1.24305217928334,42.4424792715136,83896,16486,24514,8879,0,0,2419,31598,"LAB",31.5231940035948,46.8736854181804,16.9777046923401,0,0,4.62541588588474,19.6505196910461,29.2195098693621,10.5833412796796,0,0,2.88333174406408,37.6632974158482
"Brentford and Isleworth",17,79549,13381,16764,9995,0,0,3255,36154,"LAB",30.8353496946653,38.6311787072243,23.0326074432538,0,0,7.50086415485655,16.8210788319149,21.0738035676124,12.5645828357365,0,0,4.09181762184314,45.4487171428931,83546,20022,18064,12718,0,0,2961,29781,"CON",37.2398400446387,33.598065656096,23.6547940109737,0,0,5.50730028829164,23.965240705719,21.6216216216216,15.2227515380748,0,0,3.5441553156345,35.64623081895
"Brentwood and Ongar",14,67414,25262,6583,12242,0,0,1827,21500,"CON",55.0202552598336,14.3376747832905,26.6628914927909,0,0,3.97917846408503,37.4729284718308,9.76503396920521,18.1594327587741,0,0,2.71011955973537,31.8924852404545,73224,28793,4992,11872,0,2037,2898,22632,"CON",56.9121600253004,9.86717267552182,23.4661606578115,0,4.02632827324478,5.72817836812144,39.3218070577953,6.81743690593248,16.2132634109035,0,2.78187479514913,3.95771878072763,30.907899049492
"Bridgend",12,58178,8863,14894,7701,2140,0,854,23726,"LAB",25.7256472773714,43.2311621966794,22.3528387321491,6.21154069429931,0,2.47881109950075,15.2342809996906,25.6007425487298,13.2369624256592,3.67836639279453,0,1.46790883151707,40.7817388016089,58700,11668,13931,8658,2269,1020,801,20353,"LAB",30.4274128354239,36.3287871280674,22.5780373953634,5.91702088820507,2.65992124546901,2.08882050747125,19.8773424190801,23.732538330494,14.7495741056218,3.86541737649063,1.73764906303237,1.36456558773424,34.6729131175468
"Bridgwater and West Somerset",18,79790,21918,13196,12177,0,0,3601,28898,"CON",43.0676727186984,25.9294191621473,23.9271398255128,0,0,7.07576829364144,27.4696077202657,16.5384133350044,15.2613109412207,0,0,4.51309687930818,36.217571124201,76560,24675,9332,15426,0,0,5060,22067,"CON",45.2810452718698,17.1251353384838,28.3082230745233,0,0,9.28559631512304,32.2296238244514,12.1891327063741,20.1489028213166,0,0,6.60919540229885,28.823145245559
"Brigg and Goole",8,65248,15659,18895,5461,0,0,1225,24008,"LAB",37.970417070805,45.8171677982541,13.2419980601358,0,0,2.97041707080504,23.9992030407062,28.9587420304071,8.36960519862678,0,0,1.87745218244237,36.7949975478176,67345,19680,14533,6414,0,0,3247,23471,"CON",44.8557232073666,33.1244016957651,14.6191366184984,0,0,7.40073847836988,29.222659440196,21.5799242705472,9.52409236023461,0,0,4.821441829386,34.8518820996362
